humidity,Longitude,rain,lat,lon,temp
42.58,79.89673984,2.463650272,29.25,80,30.94452281
48.49,96.46259371,0,29.25,96.5,32.59696747
39.99,75.62924415,0.745300205,29.25,75.75,28.54359613
46.07,94.52194828,9.721902253,29.25,94.5,99.90000153
47.52,73.48044449,0.756998001,29.25,73.5,99.90000153
41.95,94.15047768,9.860168778,29.25,94.25,99.90000153
46.8,76.33165514,0.576782511,29.25,76.25,33.63475552
46.08,77.15292762,1.367183494,29.25,77.25,99.90000153
51.23,78.90885566,2.256358023,29.25,79,34.51955689
45.46,80.18057539,3.282333711,29.25,80.25,99.90000153
48.62,95.45122508,6.829101789,29.25,95.5,99.90000153
43.88,73.21899982,0.705328669,29.25,73.25,99.90000153
46.37,94.5556588,9.721902253,29.25,94.5,99.90000153
50.29,75.01462485,0.647356364,29.25,75,99.90000153
46.06,95.65981425,6.599707486,29.25,95.75,32.60144487
50.07,78.70011892,2.783101858,29.25,78.75,99.90000153
45.16,74.63598076,0.566997326,29.25,74.75,99.90000153
42.6,95.74011177,6.599707486,29.25,95.75,31.37300063
47.68,95.07342894,8.273609276,29.25,95,32.25863193
46.79,76.98344319,0.760788156,29.25,77,20.85705578
52.45,75.87455746,0.745300205,29.25,75.75,99.90000153
54.37,74.01747716,0.593484754,29.25,74,99.90000153
55.92,76.01964169,0.57545423,29.25,76,99.90000153
48.71,75.74359459,0.745300205,29.25,75.75,31.99216069
52.63,77.23036861,1.367183494,29.25,77.25,99.90000153
41.88,80.08401767,2.463650272,29.25,80,99.90000153
54.35,93.93246395,9.896227176,29.25,94,99.90000153
47.31,96.53589976,0,29.25,96.5,99.90000153
48.23,74.83556976,0.566997326,29.25,74.75,31.71830748
53.42,80.21851392,3.282333711,29.25,80.25,99.90000153
44.25,72.66550892,0.609419911,29.25,72.75,99.90000153
42.13,94.08060692,9.896227176,29.25,94,99.90000153
41.66,95.22224231,7.731806607,29.25,95.25,29.67633612
38.61,96.20761662,0,29.25,96.25,32.69500426
54.62,95.20792903,7.731806607,29.25,95.25,99.90000153
49.83,76.00509284,0.57545423,29.25,76,99.90000153
45.74,95.28702623,7.731806607,29.25,95.25,33.27176014
48.81,73.99912982,0.593484754,29.25,74,32.32064237
43.98,77.72908717,2.158623783,29.25,77.75,99.90000153
56.08,73.72793228,0.465988716,29.25,73.75,99.90000153
41.98,74.39664623,0.626470915,29.25,74.5,33.63475552
43.76,73.92863187,0.593484754,29.25,74,99.90000153
41.95,95.64051253,6.599707486,29.25,95.75,33.37646868
46.03,77.27066687,1.367183494,29.25,77.25,99.90000153
42.24,78.29349623,2.458533695,29.25,78.25,33.04479342
45.77,95.03774119,8.273609276,29.25,95,30.71070812
50.3,76.88855034,0.760788156,29.25,77,99.90000153
44.19,73.57618115,0.756998001,29.25,73.5,32.66995591
54.97,78.21337075,2.458533695,29.25,78.25,99.90000153
43.71,78.5059483,2.38267639,29.25,78.5,99.90000153
43.48,75.6162659,0.864461787,29.25,75.5,32.3012844
41.43,94.27759086,9.860168778,29.25,94.25,33.37646868
52.72,78.0842666,2.777974396,29.25,78,99.90000153
47.78,75.82777741,0.745300205,29.25,75.75,99.90000153
41.25,94.75075625,9.190119263,29.25,94.75,99.90000153
45.74,75.98296784,0.57545423,29.25,76,99.90000153
44.98,77.92787597,2.777974396,29.25,78,32.88658869
52.59,73.237533,0.705328669,29.25,73.25,34.51441068
49.08,79.03785717,2.256358023,29.25,79,99.90000153
40.31,96.32344023,0,29.25,96.25,99.90000153
38.01,76.64660143,0.59908976,29.25,76.75,99.90000153
52.56,94.23621359,9.860168778,29.25,94.25,34.17044239
46.64,96.0310867,6.617869815,29.25,96,99.90000153
42.92,80.1982796,3.282333711,29.25,80.25,27.25932405
41.48,79.51733213,3.221047304,29.5,79.5,32.29927535
38.25,76.2262237,0.945339721,29.5,76.25,99.90000153
51.69,79.06319506,2.308470359,29.5,79,99.90000153
52.72,78.43181976,2.62511587,29.5,78.5,32.3453608
46.89,74.30912978,0.789673601,29.5,74.25,99.90000153
44.79,74.72870023,0.559903705,29.5,74.75,31.3185263
42.74,73.76730052,0.602416753,29.5,73.75,30.19005715
50.59,79.86437587,2.666927999,29.5,79.75,99.90000153
45.45,76.94568771,0.89435945,29.5,77,33.27176014
38.95,75.56196183,0.43193734,29.5,75.5,29.0063429
55.41,95.57735534,7.724858182,29.5,95.5,99.90000153
33.39,77.59941229,2.369946604,29.5,77.5,99.90000153
43.08,96.22104401,0,29.5,96.25,32.29183673
37.76,95.40115399,7.724858182,29.5,95.5,99.90000153
50.37,78.07039843,2.959102746,29.5,78,99.90000153
49.44,74.79833531,0.559903705,29.5,74.75,99.90000153
46.46,96.31801402,0,29.5,96.25,99.90000153
48.45,95.7458509,6.572878677,29.5,95.75,99.90000153
46.68,76.27690163,0.945339721,29.5,76.25,99.90000153
46.86,75.00174054,1.154367528,29.5,75,31.45231646
47.93,73.94383272,0.721494348,29.5,74,99.90000153
55.35,76.02364431,0.668443147,29.5,76,99.90000153
52.32,95.56731547,7.724858182,29.5,95.5,99.90000153
40.49,75.21223522,0.503026115,29.5,75.25,99.90000153
40.28,79.92726466,3.152908909,29.5,80,29.5753684
54.2,76.54387055,1.187538339,29.5,76.5,99.90000153
50.55,77.21108624,1.307922677,29.5,77.25,32.80270626
41.02,75.10322099,1.154367528,29.5,75,99.90000153
48.67,80.03125871,3.152908909,29.5,80,99.90000153
42.82,73.16458059,0.726702706,29.5,73.25,99.90000153
49.31,77.17090347,1.307922677,29.5,77.25,99.90000153
55.59,78.52092343,2.62511587,29.5,78.5,32.36023206
46.75,73.620692,0.718797861,29.5,73.5,34.00233761
47.93,78.49634046,2.62511587,29.5,78.5,34.48173909
43.04,79.05173255,2.308470359,29.5,79,32.46442533
42.28,75.63954266,0.690540935,29.5,75.75,99.90000153
49.22,79.84460413,2.666927999,29.5,79.75,99.90000153
46.92,95.7860799,6.572878677,29.5,95.75,32.74195177
39.81,77.25939246,1.307922677,29.5,77.25,99.90000153
49.46,76.30906581,0.945339721,29.5,76.25,99.90000153
43,76.74713367,1.072969316,29.5,76.75,33.04430562
53.52,77.40206415,2.369946604,29.5,77.5,31.58657467
33.21,79.39940665,3.221047304,29.5,79.5,32.66331779
40.81,79.60513531,3.221047304,29.5,79.5,99.90000153
45.79,74.39345603,0.787661341,29.5,74.5,32.22853882
48.38,79.68003698,2.666927999,29.5,79.75,99.90000153
49.98,78.4183758,2.62511587,29.5,78.5,99.90000153
43.39,73.56934856,0.718797861,29.5,73.5,99.90000153
43.73,77.99813629,2.959102746,29.5,78,99.90000153
47.63,73.36887713,0.726702706,29.5,73.25,32.22873374
44.47,74.24351986,0.789673601,29.5,74.25,32.62435869
46.31,74.03270975,0.721494348,29.5,74,99.90000153
43.27,76.80586958,1.072969316,29.5,76.75,99.90000153
40,80.10068746,3.152908909,29.5,80,99.90000153
47.89,79.0208564,2.308470359,29.5,79,99.90000153
49.75,94.39726332,9.885390596,29.5,94.5,99.90000153
35.28,77.33737571,1.307922677,29.5,77.25,99.90000153
43.97,76.22459649,0.945339721,29.5,76.25,33.47868818
49.31,73.45160338,0.718797861,29.5,73.5,99.90000153
46.65,95.4159838,7.724858182,29.5,95.5,99.90000153
44.98,72.91160189,0.688321656,29.5,73,32.98501353
52.94,95.83381731,6.572878677,29.5,95.75,99.90000153
44.89,77.07900056,0.89435945,29.5,77,20.15590396
34.24,72.89775047,0.688321656,29.5,73,99.90000153
41.21,73.46709465,0.718797861,29.5,73.5,99.90000153
50.19,74.70197234,0.559903705,29.5,74.75,99.90000153
50.96,95.48773027,7.724858182,29.5,95.5,99.90000153
40.32,73.6074782,0.718797861,29.5,73.5,99.90000153
34.52,75.23018978,0.503026115,29.5,75.25,32.22342276
50.49,73.47287499,0.718797861,29.5,73.5,32.06624762
51.61,77.62339431,2.369946604,29.5,77.5,99.90000153
52.87,79.71804897,2.666927999,29.5,79.75,20.70591654
47.52,79.80824815,2.666927999,29.5,79.75,99.90000153
52.8,78.84198931,2.211990969,29.5,78.75,32.44350503
42.58,79.00679064,2.308470359,29.5,79,99.90000153
41.78,76.19715511,0.945339721,29.5,76.25,99.90000153
45.87,78.27245525,3.034782902,29.5,78.25,99.90000153
47.17,73.31948235,0.726702706,29.5,73.25,99.90000153
50.45,78.92718848,2.980358603,29.75,79,32.2684912
60.32,74.97727706,1.08455346,29.75,75,99.90000153
45.28,77.7095787,1.865368407,29.75,77.75,99.90000153
45,76.01094755,0.803724077,29.75,76,99.90000153
46.99,79.50644505,2.776361545,29.75,79.5,22.56793259
48.69,77.87350737,1.865368407,29.75,77.75,32.36782748
47.38,75.97601423,0.803724077,29.75,76,29.73473832
49.24,75.57983402,0.453443148,29.75,75.5,99.90000153
46.12,74.44306934,0.690198162,29.75,74.5,99.90000153
42.59,73.56346408,0.791891747,29.75,73.5,32.22342276
46.85,80.24243443,6.860797402,29.75,80.25,99.90000153
50.09,75.51507072,0.453443148,29.75,75.5,99.90000153
49.38,76.42065776,1.365551554,29.75,76.5,99.90000153
45.31,78.43207247,2.338047223,29.75,78.5,99.90000153
41.06,76.74278405,1.666018246,29.75,76.75,99.90000153
41.79,78.59319856,2.338047223,29.75,78.5,34.26060172
37.83,79.80570657,3.377287506,29.75,79.75,99.90000153
46.16,73.92853364,0.657506567,29.75,74,99.90000153
43.89,77.51763293,1.629880612,29.75,77.5,32.22853882
49.59,77.32126055,1.713361258,29.75,77.25,32.04668246
37.54,72.94641488,0.708886142,29.75,73,19.84089555
48.91,74.727213,0.813660683,29.75,74.75,99.90000153
45.62,74.4986841,0.690198162,29.75,74.5,99.90000153
40.76,74.02894655,0.657506567,29.75,74,33.59284266
51.86,77.99535038,2.66949013,29.75,78,34.62285391
38.45,78.60956351,2.338047223,29.75,78.5,99.90000153
45.12,76.05606443,0.803724077,29.75,76,99.90000153
56.01,74.30510591,0.738375221,29.75,74.25,99.90000153
45.64,77.53861575,1.629880612,29.75,77.5,21.77554163
46.45,79.5915927,2.776361545,29.75,79.5,99.90000153
41.06,74.35399376,0.738375221,29.75,74.25,99.90000153
47.6,75.62619678,0.49810411,29.75,75.75,32.88658869
52.57,77.63903615,1.865368407,29.75,77.75,28.54359613
51.89,76.15616614,0.751036767,29.75,76.25,99.90000153
40.16,78.39042813,2.338047223,29.75,78.5,99.90000153
48.65,74.40758727,0.690198162,29.75,74.5,32.19569273
43,79.15990588,2.691267988,29.75,79.25,99.90000153
46.93,76.45960564,1.365551554,29.75,76.5,99.90000153
47.66,78.73949187,2.401861428,29.75,78.75,99.90000153
45.23,75.66403431,0.49810411,29.75,75.75,99.90000153
44.63,78.88427208,2.980358603,29.75,79,99.90000153
49.04,79.56402401,2.776361545,29.75,79.5,32.28808998
32.18,75.63628277,0.49810411,29.75,75.75,99.90000153
48.83,79.89722347,4.788713904,29.75,80,99.90000153
52.26,77.06547366,1.807725336,29.75,77,31.75566139
38.39,77.2814153,1.713361258,29.75,77.25,30.79048234
47.17,77.10293981,1.807725336,29.75,77,99.90000153
46.94,79.23701791,2.691267988,29.75,79.25,30.71070812
47.44,73.16364162,0.689594054,29.75,73.25,31.41184734
45.5,79.06939898,2.980358603,29.75,79,99.90000153
44.54,78.22508748,3.184361939,29.75,78.25,29.67633612
48.26,80.2348719,6.860797402,29.75,80.25,99.90000153
50.69,73.51950978,0.791891747,29.75,73.5,32.25863193
47.09,78.98967396,2.980358603,29.75,79,99.90000153
44.64,74.29012595,0.738375221,29.75,74.25,99.90000153
43.89,74.50206466,0.690198162,29.75,74.5,99.90000153
50.95,75.93738665,1.537413328,30,76,99.90000153
52.28,78.20061588,4.792397319,30,78.25,34.17044239
45.78,78.98247074,3.033745326,30,79,99.90000153
36.87,76.10038784,1.537413328,30,76,99.90000153
46.92,74.93547176,1.261893538,30,75,99.90000153
37.65,74.33516767,0.683533779,30,74.25,99.90000153
48.44,77.95186217,3.462044152,30,78,31.75783949
43.23,74.53578502,0.70256446,30,74.5,99.90000153
33.97,76.49709228,1.544843214,30,76.5,33.4347595
42.8,79.08571329,3.033745326,30,79,99.90000153
48.93,79.30987457,3.038111455,30,79.25,99.90000153
40.61,73.82111686,0.792658683,30,73.75,99.90000153
46.32,75.65899257,1.162525279,30,75.75,99.90000153
39.2,77.69994743,2.725237357,30,77.75,99.90000153
42.85,77.76291435,2.725237357,30,77.75,31.89724798
56.47,75.81322591,1.162525279,30,75.75,33.59284266
48.6,78.91234532,3.033745326,30,79,99.90000153
39.13,74.45499343,0.70256446,30,74.5,99.90000153
45.35,76.96015457,1.768400529,30,77,99.90000153
42.5,74.99387217,1.261893538,30,75,32.59699836
35.05,79.40672675,4.345949179,30,79.5,32.08437116
43.52,79.46011668,4.345949179,30,79.5,33.27645324
44.96,76.42271768,1.544843214,30,76.5,99.90000153
45.56,77.39786574,1.577874039,30,77.5,99.90000153
48.29,74.93635835,1.261893538,30,75,28.11731737
50.2,80.36413038,7.288608906,30,80.25,99.90000153
46.18,77.75087788,2.725237357,30,77.75,99.90000153
36.81,78.33757517,4.792397319,30,78.25,99.90000153
39.03,74.79072502,1.116536569,30,74.75,99.90000153
34.36,79.40064471,4.345949179,30,79.5,99.90000153
48.93,77.60854155,1.577874039,30,77.5,99.90000153
45.4,75.11117943,1.261893538,30,75,31.37300063
41.11,79.69380143,5.86080433,30,79.75,28.76470959
47.8,77.88022425,3.462044152,30,78,99.90000153
44.42,73.94783372,0.579416803,30,74,99.90000153
40.45,80.55948506,7.159761047,30,80.5,32.15808916
41.17,75.14029023,0.858284118,30,75.25,99.90000153
43.27,79.14573977,3.038111455,30,79.25,22.56793259
47.24,78.45076566,3.196305893,30,78.5,99.90000153
37.7,76.78481755,0.784311907,30,76.75,99.90000153
45.79,76.67654184,0.784311907,30,76.75,99.90000153
52.2,79.05291483,3.033745326,30,79,99.90000153
51.39,78.90113658,3.033745326,30,79,21.03097782
39.64,78.92633383,3.033745326,30,79,99.90000153
54.04,80.16445289,7.288608906,30,80.25,99.90000153
44.34,79.67424665,5.86080433,30,79.75,31.89825663
44.52,77.69190944,2.725237357,30,77.75,33.37646868
51.21,75.98155708,1.537413328,30,76,99.90000153
43.32,80.42768476,7.159761047,30,80.5,31.82430284
47.86,74.62975901,1.116536569,30,74.75,99.90000153
42.35,74.39287636,0.70256446,30,74.5,99.90000153
36.02,76.97904043,1.768400529,30,77,99.90000153
48.46,75.88590854,1.537413328,30,76,99.90000153
43.23,74.94465851,1.261893538,30,75,33.08327218
39.82,75.88756007,1.537413328,30,76,99.90000153
46.73,74.03805747,0.579416803,30,74,99.90000153
52.27,73.89712139,0.579416803,30,74,32.18103122
55.92,74.42940297,0.70256446,30,74.5,28.85646935
51.07,76.87027733,0.784311907,30,76.75,31.54459259
44.62,76.20952763,1.310935224,30,76.25,33.67020095
44.85,73.31991111,0.703175906,30,73.25,32.5043043
49.08,75.89939896,1.537413328,30,76,33.01859242
45.59,73.73792378,0.792658683,30,73.75,99.90000153
43.22,80.29745053,7.288608906,30,80.25,99.90000153
43.46,78.17712964,4.792397319,30,78.25,99.90000153
45.05,75.88060994,2.165293737,30.25,76,31.71524484
41.83,73.5800538,0.661224933,30.25,73.5,99.90000153
42.94,77.73963842,4.237331449,30.25,77.75,99.90000153
43.26,74.74503,1.636995245,30.25,74.75,31.06800646
32.18,76.23950803,3.161459595,30.25,76.25,32.78240791
42.53,79.69857669,5.894165435,30.25,79.75,99.90000153
41.68,73.75631051,0.522621311,30.25,73.75,99.90000153
42.82,76.52981776,2.654840126,30.25,76.5,99.90000153
55.21,77.97063644,3.921109137,30.25,78,99.90000153
49.17,78.24187708,5.237291755,30.25,78.25,33.0789967
43.47,78.6765224,2.587718099,30.25,78.75,99.90000153
37.35,77.08043012,1.307942726,30.25,77,31.03540768
51.21,73.70988237,0.522621311,30.25,73.75,99.90000153
49.64,75.29235185,1.212238588,30.25,75.25,21.66985241
41.59,79.35430045,3.896865175,30.25,79.25,99.90000153
47.44,78.38612327,3.092705756,30.25,78.5,99.90000153
53.42,75.38758192,1.300901392,30.25,75.5,99.90000153
49.84,76.86345883,1.383385488,30.25,76.75,31.41184734
55.72,81.04064129,7.397466471,30.25,81,99.90000153
38.69,78.14900956,5.237291755,30.25,78.25,99.90000153
45.09,78.73241518,2.587718099,30.25,78.75,99.90000153
58.88,76.90765863,1.307942726,30.25,77,31.75549701
49.75,74.59815246,1.293590863,30.25,74.5,31.55487043
42.98,80.32378733,7.199020334,30.25,80.25,99.90000153
40.48,77.30717944,3.053243077,30.25,77.25,99.90000153
39.86,80.97134783,7.397466471,30.25,81,20.52858074
39.15,77.36364922,3.053243077,30.25,77.25,99.90000153
45.05,79.92832466,7.190818772,30.25,80,21.98828468
43.48,80.4141036,7.055314951,30.25,80.5,99.90000153
45.7,75.2852354,1.212238588,30.25,75.25,31.82430284
49.96,80.71599941,7.172866152,30.25,80.75,32.22342276
39.21,80.24579775,7.199020334,30.25,80.25,31.71830748
55.97,76.0960462,2.165293737,30.25,76,99.90000153
48.94,80.80823865,7.172866152,30.25,80.75,99.90000153
44.63,80.19613881,7.199020334,30.25,80.25,32.15331585
47.24,77.80507277,4.237331449,30.25,77.75,99.90000153
47.75,73.65554569,0.522621311,30.25,73.75,31.9534635
42.25,75.91406247,2.165293737,30.25,76,20.61298078
45.8,78.88324519,3.79331783,30.25,79,99.90000153
42.2,74.0621751,0.486179083,30.25,74,99.90000153
47.16,79.71302211,5.894165435,30.25,79.75,99.90000153
51.16,77.86453979,4.237331449,30.25,77.75,33.67020095
45.65,77.75896592,4.237331449,30.25,77.75,99.90000153
53.88,73.7901328,0.522621311,30.25,73.75,99.90000153
43.42,77.27232393,3.053243077,30.25,77.25,99.90000153
45.29,76.83437048,1.383385488,30.25,76.75,99.90000153
39.47,79.11248587,3.79331783,30.25,79,99.90000153
48.55,75.96729811,2.165293737,30.25,76,31.90942888
44.42,78.36938596,5.237291755,30.25,78.25,33.37646868
40.9,78.58636765,3.092705756,30.25,78.5,31.01019656
45.23,80.37112901,7.199020334,30.25,80.25,32.66331779
50.77,73.45852809,0.661224933,30.25,73.5,99.90000153
45.03,80.0628492,7.190818772,30.25,80,99.90000153
47.58,81.11934253,7.397466471,30.25,81,99.90000153
45.2,75.73309978,1.39666535,30.25,75.75,33.72701942
49.66,80.64470195,7.172866152,30.25,80.75,99.90000153
49.55,79.54800022,4.678295882,30.25,79.5,34.07771568
50.68,77.32837513,3.053243077,30.25,77.25,99.90000153
51,77.44948469,3.696553859,30.25,77.5,32.09442334
47.3,80.73555356,7.172866152,30.25,80.75,99.90000153
48.12,79.30070239,3.896865175,30.25,79.25,99.90000153
39.53,78.43544949,3.092705756,30.25,78.5,31.93812739
43.06,75.37926866,1.300901392,30.25,75.5,99.90000153
50.15,74.80471264,1.636995245,30.25,74.75,99.90000153
46.26,78.33301294,2.993910494,30.5,78.25,99.90000153
50.56,76.2889565,2.35705083,30.5,76.25,99.90000153
52.58,79.66937577,5.081438078,30.5,79.75,33.16664509
47.46,75.97493732,2.323532687,30.5,76,99.90000153
49.35,80.66453009,7.337924736,30.5,80.75,22.09251255
45.05,80.162369,7.122290346,30.5,80.25,99.90000153
46.48,76.44058491,2.863857389,30.5,76.5,99.90000153
48.96,74.25497062,1.058271908,30.5,74.25,99.90000153
49.29,76.71092766,1.114004022,30.5,76.75,99.90000153
42.41,79.48500293,3.886758942,30.5,79.5,99.90000153
45,77.71589528,3.682775622,30.5,77.75,31.45231646
52.95,79.87920223,6.256059075,30.5,80,99.90000153
47.51,79.22027144,3.889435576,30.5,79.25,22.09251255
45.1,78.26530057,2.993910494,30.5,78.25,99.90000153
48.44,74.62807139,1.507176031,30.5,74.75,99.90000153
51.94,75.34053261,1.430138524,30.5,75.25,99.90000153
47.38,74.20031729,1.058271908,30.5,74.25,99.90000153
37.62,79.67840271,5.081438078,30.5,79.75,32.74195177
43.37,80.69855612,7.337924736,30.5,80.75,99.90000153
46.91,76.08451637,2.323532687,30.5,76,99.90000153
43.78,75.67770579,0.758736219,30.5,75.75,33.06647982
45.39,79.93122943,6.256059075,30.5,80,99.90000153
37.06,77.93119016,4.127166989,30.5,78,19.83487581
48.13,76.39005759,2.863857389,30.5,76.5,99.90000153
47.62,79.39717557,3.886758942,30.5,79.5,32.32064237
34.21,80.70264962,7.337924736,30.5,80.75,99.90000153
45.41,75.03155177,1.326265867,30.5,75,31.90942888
46.09,75.23479739,1.430138524,30.5,75.25,99.90000153
37.98,80.05974571,6.256059075,30.5,80,28.71479174
48.87,75.24240791,1.430138524,30.5,75.25,32.36023206
38.82,75.91266856,2.323532687,30.5,76,31.03540768
39.28,78.800681,4.716132534,30.5,78.75,31.74886904
50.2,75.72567521,0.758736219,30.5,75.75,99.90000153
42.24,75.5011548,1.600027112,30.5,75.5,99.90000153
36.85,78.05007607,4.127166989,30.5,78,99.90000153
40.94,76.83189018,1.114004022,30.5,76.75,99.90000153
45.88,80.36855744,7.122290346,30.5,80.25,31.00166248
48.31,79.33789541,3.889435576,30.5,79.25,32.36563729
38.84,74.44890905,1.561184507,30.5,74.5,99.90000153
39.9,74.87868517,1.326265867,30.5,75,99.90000153
44.5,78.50834856,2.712436446,30.5,78.5,31.40327456
50.55,76.59301871,2.863857389,30.5,76.5,31.73629314
44.99,75.28137569,1.430138524,30.5,75.25,34.17044239
45.84,74.14989448,1.058271908,30.5,74.25,20.61298078
56.02,77.49536241,4.578584706,30.5,77.5,31.9534635
40.03,76.76341078,1.114004022,30.5,76.75,32.06218031
54.31,77.28582742,4.497357504,30.5,77.25,99.90000153
53,76.53517187,2.863857389,30.5,76.5,99.90000153
44.93,76.61019424,2.863857389,30.5,76.5,99.90000153
48.96,80.42184077,7.241423253,30.5,80.5,31.39751481
41.1,75.62870477,0.758736219,30.5,75.75,99.90000153
49.8,79.19342843,3.889435576,30.5,79.25,99.90000153
53.1,76.50014646,2.863857389,30.5,76.5,99.90000153
54.08,74.864214,1.507176031,30.5,74.75,99.90000153
44.43,80.87160938,7.337924736,30.5,80.75,99.90000153
39.2,76.81059491,1.114004022,30.5,76.75,99.90000153
52.58,75.83904133,0.758736219,30.5,75.75,99.90000153
38.05,75.94042714,2.392790608,30.75,76,99.90000153
42.02,79.28400357,3.950195932,30.75,79.25,19.83487581
46.21,79.29576324,3.950195932,30.75,79.25,28.78741437
47.23,77.53328856,3.391015372,30.75,77.5,31.91876662
42.69,75.26456052,1.167554238,30.75,75.25,29.73473832
51.63,79.95227701,5.783173516,30.75,80,32.18103122
48.59,77.90848065,3.184179078,30.75,78,27.46248937
49.25,76.97266871,3.736430232,30.75,77,33.68215904
42.95,79.87832673,5.783173516,30.75,80,99.90000153
47.82,77.61549027,3.391015372,30.75,77.5,99.90000153
47.23,79.58544448,3.961889512,30.75,79.5,99.90000153
43.54,80.29778273,6.551023486,30.75,80.25,99.90000153
56.18,79.17426485,3.950195932,30.75,79.25,32.11437577
45.58,79.3845831,3.961889512,30.75,79.5,30.46685301
41.7,75.45634278,2.088198429,30.75,75.5,29.97738378
47.65,78.68809844,3.586419124,30.75,78.75,33.0789967
45.13,76.07696411,2.392790608,30.75,76,99.90000153
46.76,78.16640514,4.802910393,30.75,78.25,99.90000153
41.86,76.52485469,2.126731355,30.75,76.5,99.90000153
43.96,78.85418099,3.586419124,30.75,78.75,99.90000153
44.65,79.45121967,3.961889512,30.75,79.5,34.12648631
41.06,80.04092652,5.783173516,30.75,80,99.90000153
50.51,78.36887642,4.802910393,30.75,78.25,99.90000153
46.94,76.58727503,2.126731355,30.75,76.5,99.90000153
55.43,79.33065903,3.950195932,30.75,79.25,32.54163478
51.97,75.1131933,1.050706197,30.75,75,31.54727926
49.65,78.88144505,4.030898784,30.75,79,32.3012844
43.09,77.19731291,3.64867781,30.75,77.25,34.14790501
44.98,74.88083041,1.050706197,30.75,75,99.90000153
32.88,79.17192037,3.950195932,30.75,79.25,31.12018161
44.37,74.20770534,1.184073669,30.75,74.25,33.67020095
44.61,75.68033449,2.11916558,30.75,75.75,99.90000153
40.17,78.64351741,3.586419124,30.75,78.75,99.90000153
47.4,77.18370631,3.64867781,30.75,77.25,99.90000153
47.36,74.61480792,1.223450566,30.75,74.5,99.90000153
39.49,75.88459927,2.392790608,30.75,76,32.3453608
45.6,77.23610523,3.64867781,30.75,77.25,99.90000153
48.31,75.78552987,2.11916558,30.75,75.75,31.53498553
51.07,80.26589849,6.551023486,30.75,80.25,99.90000153
48,74.48007659,1.223450566,30.75,74.5,99.90000153
45.96,79.62661379,4.107157361,30.75,79.75,27.25932405
42.85,77.37178005,3.64867781,30.75,77.25,99.90000153
46.21,77.7027036,2.675743568,30.75,77.75,31.9982626
45.18,75.26456774,1.167554238,30.75,75.25,99.90000153
44.21,74.51468855,1.223450566,30.75,74.5,34.23202168
37.77,79.37096512,3.950195932,30.75,79.25,32.6230562
42.63,78.61662866,3.250405498,30.75,78.5,31.49378757
40.37,78.77253123,3.586419124,30.75,78.75,99.90000153
52.81,75.90502304,2.320315014,31,76,99.90000153
38.47,77.45182815,2.928027724,31,77.5,99.90000153
46.73,75.74199899,2.149168819,31,75.75,30.19005715
51.08,76.73911711,3.431954852,31,76.75,99.90000153
42.5,79.41354252,3.980001646,31,79.5,99.90000153
41.16,76.02164676,2.320315014,31,76,31.32059527
46.13,77.37341205,2.906307159,31,77.25,99.90000153
59.51,76.40595409,2.601417628,31,76.5,99.90000153
41.85,75.60460975,1.776817612,31,75.5,99.90000153
49.6,78.1047528,2.611386939,31,78,24.62672651
41.13,78.09722271,2.611386939,31,78,41.33907593
44.08,76.47192855,2.601417628,31,76.5,99.90000153
48.95,77.51345943,2.928027724,31,77.5,99.90000153
50.04,77.45819142,2.928027724,31,77.5,32.08437116
46.68,76.82833991,3.431954852,31,76.75,99.90000153
42.68,74.15862162,1.174260988,31,74.25,32.88658869
44.3,78.55992278,3.420524044,31,78.5,99.90000153
49.71,77.05709059,3.269661502,31,77,99.90000153
42.46,79.6684912,3.95918579,31,79.75,32.2684912
45.57,74.69456438,0.996674862,31,74.75,31.87977023
45.67,78.14765551,3.664792187,31,78.25,32.03555388
40.67,76.35113368,2.766797099,31,76.25,99.90000153
55.57,79.089819,3.813529434,31,79,99.90000153
54.82,76.70535843,3.431954852,31,76.75,99.90000153
51.78,76.83425121,3.431954852,31,76.75,99.90000153
45.13,79.13647863,4.080931867,31,79.25,31.54459259
38.39,75.06641476,1.748482266,31,75,33.22506526
45.49,77.81631014,2.609327723,31,77.75,99.90000153
45.19,79.48795304,3.980001646,31,79.5,99.90000153
45.49,79.21986356,4.080931867,31,79.25,99.90000153
53.81,74.87885322,1.748482266,31,75,99.90000153
46.1,79.12630123,4.080931867,31,79.25,33.0789967
45.11,74.89131557,1.748482266,31,75,99.90000153
44.22,80.00869305,4.951096685,31,80,99.90000153
49.36,78.02825882,2.611386939,31,78,31.87243732
45.51,78.83450052,3.694054349,31,78.75,28.39467456
37.5,75.9059241,2.320315014,31,76,32.6230562
46.19,76.59342044,2.601417628,31,76.5,33.2603651
43.72,78.19375679,3.664792187,31,78.25,99.90000153
44.53,76.03771058,2.320315014,31,76,31.36094154
46.41,79.28665163,4.080931867,31,79.25,32.52712987
54.5,77.97683591,2.611386939,31,78,99.90000153
49.6,79.55807948,3.980001646,31,79.5,32.6729318
48.9,77.37776324,2.928027724,31,77.5,99.90000153
38.58,79.57342158,3.980001646,31,79.5,99.90000153
56,77.58784035,2.928027724,31,77.5,33.72701942
49.65,74.23443637,1.174260988,31,74.25,99.90000153
43.53,79.71079793,3.95918579,31,79.75,99.90000153
49.28,80.05773733,4.951096685,31,80,32.37595877
52.36,78.92806488,3.495157502,31.25,79,33.16664509
41.33,74.68967592,1.550902972,31.25,74.75,99.90000153
